"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","full_metadata_link","investigation_type","sequence_type","collection_date","continent","country","latitude","longitude","PI_organization","PI_organization_address","PI_organization_country","PI_firstname","PI_lastname","PI_email","env_package_full","X","project_id"
"mgm4529373","terrestrial biome","farm soil","soil","soil",NA,"Wheat-24","Functional_diversity1","https://api.mg-rast.org/metagenome/mgm4529373.3/metadata?verbosity=full","metagenome","WGS","2012-10-01","europe","Sweden",13.4061666666667,55.6346944444444,"Lund University","Biodiversity, Ecology Building, Solvegatan 37, Lund","Sweden","Katarina","Hedlund","katarina.hedlund@biol.lu.se","{'id': 'mge210565', 'type': 'soil', 'name': 'Wheat-24: soil', 'data': {'samp_weight_dna_ext': '0.5', 'pool_dna_extracts': '0', 'cur_land_use': 'Wheat', 'tot_org_carb': '1.45446837147', 'tot_n': '23.282mg', 'ph_meth': 'pH probe', 'env_package': 'soil', 'ph': '6.535', 'cur_vegetation': 'wheat', 'sample_name': 'Wheat-24'}}",NA,"mgp5231"
"mgm4529374","terrestrial biome","farm soil","soil","soil",NA,"Grass-24","Functional_diversity1","https://api.mg-rast.org/metagenome/mgm4529374.3/metadata?verbosity=full","metagenome","WGS","2012-10-01","europe","Sweden",13.3672777777778,55.6238333333333,"Lund University","Biodiversity, Ecology Building, Solvegatan 37, Lund","Sweden","Katarina","Hedlund","katarina.hedlund@biol.lu.se","{'name': 'Grass-24: soil', 'id': 'mge210562', 'data': {'ph_meth': 'pH probe', 'tot_org_carb': '5.559911171', 'env_package': 'soil', 'ph': '7.065', 'cur_land_use': 'Grassland', 'samp_weight_dna_ext': '0.5', 'pool_dna_extracts': '0', 'tot_n': '8.292mg', 'sample_name': 'Grass-24', 'cur_vegetation': 'ley'}, 'type': 'soil'}",NA,"mgp5231"
"mgm4529786","terrestrial biome","farm soil","soil","soil",NA,"Wheat-16","Functional_diversity2","https://api.mg-rast.org/metagenome/mgm4529786.3/metadata?verbosity=full","metagenome","WGS","2012-10-01","europe","Sweden",13.4061666666667,55.6346944444444,"Lund University","Biodiversity, Ecology Building, Solvegatan 37, Lund","Sweden","Katarina","Hedlund","katarina.hedlund@biol.lu.se","{'type': 'soil', 'data': {'ph': '6.535', 'ph_meth': 'pH probe', 'cur_vegetation': 'wheat', 'pool_dna_extracts': '0', 'cur_land_use': 'Wheat', 'samp_weight_dna_ext': '0.5', 'env_package': 'soil', 'sample_name': 'Wheat-16', 'tot_n': '23.282mg', 'tot_org_carb': '1.45446837147'}, 'id': 'mge210571', 'name': 'Wheat-16: soil'}",NA,"mgp5281"
"mgm4529787","terrestrial biome","farm soil","soil","soil",NA,"Grass-16","Functional_diversity2","https://api.mg-rast.org/metagenome/mgm4529787.3/metadata?verbosity=full","metagenome","WGS","2012-10-01","europe","Sweden",13.3672777777778,55.6238333333333,"Lund University","Biodiversity, Ecology Building, Solvegatan 37, Lund","Sweden","Katarina","Hedlund","katarina.hedlund@biol.lu.se","{'data': {'sample_name': 'Grass-16', 'samp_weight_dna_ext': '0.5', 'cur_vegetation': 'ley', 'env_package': 'soil', 'ph': '7.065', 'pool_dna_extracts': '0', 'cur_land_use': 'Grassland', 'tot_n': '8.292mg', 'tot_org_carb': '5.559911171', 'ph_meth': 'pH probe'}, 'name': 'Grass-16: soil', 'type': 'soil', 'id': 'mge210568'}",NA,"mgp5281"
"mgm4529846","terrestrial biome","environmental feature","feces","human-gut",NA,"10_NT_7149","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529846.3/metadata?verbosity=full","metagenome","WGS","2009-03-09",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '10_NT_7149: human-gut', 'type': 'human-gut', 'id': 'mge124625', 'data': {'disease_stat': 'diarrhea', 'sex': 'male', 'env_package': 'human-gut', 'samp_store_temp': '-70', 'body_product': 'stool', 'sample_name': '10_NT_7149', 'profile_rating_demo 2': 'bronze', 'age': '8'}}",NA,"mgp5298"
"mgm4529847","terrestrial biome","environmental feature","feces","human-gut",NA,"11_NT_5444","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529847.3/metadata?verbosity=full","metagenome","WGS","2009-03-19",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'id': 'mge124628', 'type': 'human-gut', 'data': {'sex': 'female', 'sample_name': '11_NT_5444', 'samp_store_temp': '-70', 'age': '8', 'profile_rating_demo 2': 'bronze', 'disease_stat': 'diarrhea', 'env_package': 'human-gut', 'body_product': 'stool'}, 'name': '11_NT_5444: human-gut'}",NA,"mgp5298"
"mgm4529848","terrestrial biome","environmental feature","feces","human-gut",NA,"12_NT_6167","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529848.3/metadata?verbosity=full","metagenome","WGS","2009-03-26",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'sample_name': '12_NT_6167', 'env_package': 'human-gut', 'disease_stat': 'diarrhea', 'body_product': 'stool', 'age': '24', 'sex': 'male'}, 'type': 'human-gut', 'id': 'mge124631', 'name': '12_NT_6167: human-gut'}",NA,"mgp5298"
"mgm4529850","terrestrial biome","environmental feature","feces","human-gut",NA,"14_NT_5461","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529850.3/metadata?verbosity=full","metagenome","WGS","2009-04-04",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '14_NT_5461: human-gut', 'id': 'mge124637', 'data': {'age': '3', 'samp_store_temp': '-70', 'sex': 'male', 'body_product': 'stool', 'env_package': 'human-gut', 'sample_name': '14_NT_5461', 'profile_rating_demo 2': 'bronze', 'disease_stat': 'diarrhea'}, 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529851","terrestrial biome","environmental feature","feces","human-gut",NA,"15_NT_5462","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529851.3/metadata?verbosity=full","metagenome","WGS","2009-04-27",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'sex': 'female', 'body_product': 'stool', 'samp_store_temp': '-70', 'disease_stat': 'diarrhea', 'profile_rating_demo 2': 'bronze', 'sample_name': '15_NT_5462', 'age': '17', 'env_package': 'human-gut'}, 'id': 'mge124640', 'name': '15_NT_5462: human-gut', 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529852","terrestrial biome","environmental feature","feces","human-gut",NA,"16_NT_5432","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529852.3/metadata?verbosity=full","metagenome","WGS","2009-04-29",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'id': 'mge124643', 'type': 'human-gut', 'name': '16_NT_5432: human-gut', 'data': {'env_package': 'human-gut', 'age': '24', 'sex': 'female', 'disease_stat': 'diarrhea', 'sample_name': '16_NT_5432', 'body_product': 'stool', 'profile_rating_demo 2': 'bronze', 'samp_store_temp': '-70'}}",NA,"mgp5298"
"mgm4529853","terrestrial biome","environmental feature","feces","human-gut",NA,"17_Melbourne_5307","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529853.3/metadata?verbosity=full","metagenome","WGS","2009-04-30",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'body_product': 'stool', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'age': '22', 'disease_stat': 'diarrhea', 'sex': 'female', 'env_package': 'human-gut', 'sample_name': '17_Melbourne_5307'}, 'type': 'human-gut', 'name': '17_Melbourne_5307: human-gut', 'id': 'mge124646'}",NA,"mgp5298"
"mgm4529854","terrestrial biome","environmental feature","feces","human-gut",NA,"18_NT_5435","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529854.3/metadata?verbosity=full","metagenome","WGS","2009-05-04",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'samp_store_temp': '-70', 'sex': 'male', 'profile_rating_demo 2': 'bronze', 'env_package': 'human-gut', 'body_product': 'stool', 'sample_name': '18_NT_5435', 'age': '14', 'disease_stat': 'diarrhea'}, 'type': 'human-gut', 'name': '18_NT_5435: human-gut', 'id': 'mge124649'}",NA,"mgp5298"
"mgm4529855","terrestrial biome","environmental feature","feces","human-gut",NA,"19_NT_5442","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529855.3/metadata?verbosity=full","metagenome","WGS","2009-05-06",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'type': 'human-gut', 'name': '19_NT_5442: human-gut', 'data': {'disease_stat': 'diarrhea', 'age': '35', 'env_package': 'human-gut', 'sample_name': '19_NT_5442', 'profile_rating_demo 2': 'bronze', 'samp_store_temp': '-70', 'body_product': 'stool', 'sex': 'female'}, 'id': 'mge124652'}",NA,"mgp5298"
"mgm4529856","terrestrial biome","environmental feature","feces","human-gut",NA,"1_NT_5439","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529856.3/metadata?verbosity=full","metagenome","WGS","2009-01-12",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'id': 'mge124598', 'data': {'samp_store_temp': '-70', 'disease_stat': 'diarrhea', 'age': '28', 'profile_rating_demo 2': 'bronze', 'body_product': 'stool', 'sex': 'male', 'env_package': 'human-gut', 'sample_name': '1_NT_5439'}, 'type': 'human-gut', 'name': '1_NT_5439: human-gut'}",NA,"mgp5298"
"mgm4529857","terrestrial biome","environmental feature","feces","human-gut",NA,"20_Melbourne_5308","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529857.3/metadata?verbosity=full","metagenome","WGS","2009-05-15",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '20_Melbourne_5308: human-gut', 'data': {'age': '27', 'disease_stat': 'diarrhea', 'sample_name': '20_Melbourne_5308', 'body_product': 'stool', 'env_package': 'human-gut', 'sex': 'female', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze'}, 'type': 'human-gut', 'id': 'mge124655'}",NA,"mgp5298"
"mgm4529858","terrestrial biome","environmental feature","feces","human-gut",NA,"21_NT_5440","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529858.3/metadata?verbosity=full","metagenome","WGS","2009-05-22",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '21_NT_5440: human-gut', 'data': {'body_product': 'stool', 'disease_stat': 'diarrhea', 'age': '17', 'sex': 'female', 'sample_name': '21_NT_5440', 'profile_rating_demo 2': 'bronze', 'env_package': 'human-gut', 'samp_store_temp': '-70'}, 'type': 'human-gut', 'id': 'mge124658'}",NA,"mgp5298"
"mgm4529859","terrestrial biome","environmental feature","feces","human-gut",NA,"22_NT_5464","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529859.3/metadata?verbosity=full","metagenome","WGS","2009-05-28",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'disease_stat': 'diarrhea', 'env_package': 'human-gut', 'sex': 'female', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'body_product': 'stool', 'age': '35', 'sample_name': '22_NT_5464'}, 'id': 'mge124661', 'name': '22_NT_5464: human-gut', 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529860","terrestrial biome","environmental feature","feces","human-gut",NA,"23_NT_5467","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529860.3/metadata?verbosity=full","metagenome","WGS","2009-06-18",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '23_NT_5467: human-gut', 'type': 'human-gut', 'data': {'samp_store_temp': '-70', 'body_product': 'stool', 'profile_rating_demo 2': 'bronze', 'disease_stat': 'diarrhea', 'sample_name': '23_NT_5467', 'env_package': 'human-gut', 'sex': 'female', 'age': '8'}, 'id': 'mge124664'}",NA,"mgp5298"
"mgm4529861","terrestrial biome","environmental feature","feces","human-gut",NA,"24_NT_6156","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529861.3/metadata?verbosity=full","metagenome","WGS","2009-06-26",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'id': 'mge124667', 'data': {'profile_rating_demo 2': 'bronze', 'sample_name': '24_NT_6156', 'body_product': 'stool', 'age': '11', 'sex': 'female', 'env_package': 'human-gut', 'samp_store_temp': '-70', 'disease_stat': 'diarrhea'}, 'type': 'human-gut', 'name': '24_NT_6156: human-gut'}",NA,"mgp5298"
"mgm4529862","terrestrial biome","environmental feature","feces","human-gut",NA,"25_Melbourne_7115","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529862.3/metadata?verbosity=full","metagenome","WGS","2009-06-27",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'type': 'human-gut', 'data': {'profile_rating_demo 2': 'bronze', 'env_package': 'human-gut', 'disease_stat': 'diarrhea', 'sex': 'male', 'age': '33', 'body_product': 'stool', 'sample_name': '25_Melbourne_7115', 'samp_store_temp': '-70'}, 'name': '25_Melbourne_7115: human-gut', 'id': 'mge124670'}",NA,"mgp5298"
"mgm4529863","terrestrial biome","environmental feature","feces","human-gut",NA,"26_Melbourne_5319","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529863.3/metadata?verbosity=full","metagenome","WGS","2009-06-30",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '26_Melbourne_5319: human-gut', 'id': 'mge124673', 'type': 'human-gut', 'data': {'profile_rating_demo 2': 'bronze', 'samp_store_temp': '-70', 'body_product': 'stool', 'disease_stat': 'diarrhea', 'sex': 'female', 'sample_name': '26_Melbourne_5319', 'age': '20', 'env_package': 'human-gut'}}",NA,"mgp5298"
"mgm4529864","terrestrial biome","environmental feature","feces","human-gut",NA,"27_Melbourne_7117","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529864.3/metadata?verbosity=full","metagenome","WGS","2009-07-10",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '27_Melbourne_7117: human-gut', 'type': 'human-gut', 'data': {'body_product': 'stool', 'samp_store_temp': '-70', 'disease_stat': 'diarrhea', 'sex': 'female', 'env_package': 'human-gut', 'sample_name': '27_Melbourne_7117', 'age': '4', 'profile_rating_demo 2': 'bronze'}, 'id': 'mge124676'}",NA,"mgp5298"
"mgm4529865","terrestrial biome","environmental feature","feces","human-gut",NA,"28_NT_6155","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529865.3/metadata?verbosity=full","metagenome","WGS","2009-07-10",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '28_NT_6155: human-gut', 'type': 'human-gut', 'data': {'disease_stat': 'diarrhea', 'env_package': 'human-gut', 'age': '3', 'sample_name': '28_NT_6155', 'profile_rating_demo 2': 'bronze', 'body_product': 'stool', 'sex': 'female', 'samp_store_temp': '-70'}, 'id': 'mge124679'}",NA,"mgp5298"
"mgm4529866","terrestrial biome","environmental feature","feces","human-gut",NA,"29_NT_5441","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529866.3/metadata?verbosity=full","metagenome","WGS","2009-07-14",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'env_package': 'human-gut', 'sample_name': '29_NT_5441', 'disease_stat': 'diarrhea', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'sex': 'male', 'body_product': 'stool', 'age': '17'}, 'name': '29_NT_5441: human-gut', 'type': 'human-gut', 'id': 'mge124682'}",NA,"mgp5298"
"mgm4529867","terrestrial biome","environmental feature","feces","human-gut",NA,"2_NT_5433","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529867.3/metadata?verbosity=full","metagenome","WGS","2009-01-23",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '2_NT_5433: human-gut', 'id': 'mge124601', 'type': 'human-gut', 'data': {'sex': 'male', 'body_product': 'stool', 'sample_name': '2_NT_5433', 'disease_stat': 'diarrhea', 'age': '11', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'env_package': 'human-gut'}}",NA,"mgp5298"
"mgm4529868","terrestrial biome","environmental feature","feces","human-gut",NA,"30_Melbourne_5322","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529868.3/metadata?verbosity=full","metagenome","WGS","2009-07-15",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '30_Melbourne_5322: human-gut', 'id': 'mge124685', 'data': {'sex': 'female', 'body_product': 'stool', 'env_package': 'human-gut', 'age': '39', 'disease_stat': 'diarrhea', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'sample_name': '30_Melbourne_5322'}, 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529869","terrestrial biome","environmental feature","feces","human-gut",NA,"31_Melbourne_7118","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529869.3/metadata?verbosity=full","metagenome","WGS","2009-07-22",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'type': 'human-gut', 'name': '31_Melbourne_7118: human-gut', 'id': 'mge124688', 'data': {'env_package': 'human-gut', 'body_product': 'stool', 'age': '19', 'sample_name': '31_Melbourne_7118', 'samp_store_temp': '-70', 'sex': 'female', 'disease_stat': 'diarrhea', 'profile_rating_demo 2': 'bronze'}}",NA,"mgp5298"
"mgm4529870","terrestrial biome","environmental feature","feces","human-gut",NA,"32_Melbourne_7119","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529870.3/metadata?verbosity=full","metagenome","WGS","2009-07-30",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'samp_store_temp': '-70', 'env_package': 'human-gut', 'profile_rating_demo 2': 'bronze', 'sex': 'female', 'age': '19', 'body_product': 'stool', 'disease_stat': 'diarrhea', 'sample_name': '32_Melbourne_7119'}, 'id': 'mge124691', 'type': 'human-gut', 'name': '32_Melbourne_7119: human-gut'}",NA,"mgp5298"
"mgm4529871","terrestrial biome","environmental feature","feces","human-gut",NA,"33_Melbourne_7120","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529871.3/metadata?verbosity=full","metagenome","WGS","2009-08-01",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'profile_rating_demo 2': 'bronze', 'body_product': 'stool', 'sample_name': '33_Melbourne_7120', 'disease_stat': 'diarrhea', 'samp_store_temp': '-70', 'env_package': 'human-gut', 'age': '33', 'sex': 'male'}, 'name': '33_Melbourne_7120: human-gut', 'id': 'mge124694', 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529874","terrestrial biome","environmental feature","feces","human-gut",NA,"36_Melbourne_7122","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529874.3/metadata?verbosity=full","metagenome","WGS","2009-08-14",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'type': 'human-gut', 'data': {'body_product': 'stool', 'sample_name': '36_Melbourne_7122', 'profile_rating_demo 2': 'bronze', 'age': '36', 'env_package': 'human-gut', 'sex': 'female', 'samp_store_temp': '-70', 'disease_stat': 'diarrhea'}, 'id': 'mge124703', 'name': '36_Melbourne_7122: human-gut'}",NA,"mgp5298"
"mgm4529875","terrestrial biome","environmental feature","feces","human-gut",NA,"37_Melbourne_7113","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529875.3/metadata?verbosity=full","metagenome","WGS","2009-08-17",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'sex': 'female', 'body_product': 'stool', 'age': '36', 'env_package': 'human-gut', 'samp_store_temp': '-70', 'sample_name': '37_Melbourne_7113', 'disease_stat': 'diarrhea', 'profile_rating_demo 2': 'bronze'}, 'id': 'mge124706', 'name': '37_Melbourne_7113: human-gut', 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529876","terrestrial biome","environmental feature","feces","human-gut",NA,"38_Melbourne_5313","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529876.3/metadata?verbosity=full","metagenome","WGS","2009-08-19",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'type': 'human-gut', 'id': 'mge124709', 'name': '38_Melbourne_5313: human-gut', 'data': {'disease_stat': 'diarrhea', 'samp_store_temp': '-70', 'sex': 'female', 'sample_name': '38_Melbourne_5313', 'env_package': 'human-gut', 'age': '12', 'profile_rating_demo 2': 'bronze', 'body_product': 'stool'}}",NA,"mgp5298"
"mgm4529877","terrestrial biome","environmental feature","feces","human-gut",NA,"39_Melbourne_6148","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529877.3/metadata?verbosity=full","metagenome","WGS","2009-08-22",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'type': 'human-gut', 'id': 'mge124712', 'name': '39_Melbourne_6148: human-gut', 'data': {'profile_rating_demo 2': 'bronze', 'samp_store_temp': '-70', 'env_package': 'human-gut', 'sample_name': '39_Melbourne_6148', 'body_product': 'stool', 'age': '6', 'sex': 'female', 'disease_stat': 'diarrhea'}}",NA,"mgp5298"
"mgm4529878","terrestrial biome","environmental feature","feces","human-gut",NA,"3_NT_5434","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529878.3/metadata?verbosity=full","metagenome","WGS","2009-02-01",NA,"Australia",-19.9,134.207978,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'data': {'samp_store_temp': '-70', 'disease_stat': 'diarrhea', 'sample_name': '3_NT_5434', 'profile_rating_demo 2': 'bronze', 'body_product': 'stool', 'age': '17', 'sex': 'female', 'env_package': 'human-gut'}, 'name': '3_NT_5434: human-gut', 'id': 'mge124604', 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529879","terrestrial biome","environmental feature","feces","human-gut",NA,"40_Melbourne_7124","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529879.3/metadata?verbosity=full","metagenome","WGS","2009-08-22",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'id': 'mge124715', 'type': 'human-gut', 'name': '40_Melbourne_7124: human-gut', 'data': {'env_package': 'human-gut', 'sample_name': '40_Melbourne_7124', 'samp_store_temp': '-70', 'sex': 'male', 'body_product': 'stool', 'disease_stat': 'diarrhea', 'profile_rating_demo 2': 'bronze', 'age': '42'}}",NA,"mgp5298"
"mgm4529881","terrestrial biome","environmental feature","feces","human-gut",NA,"42_Melbourne_6150","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529881.3/metadata?verbosity=full","metagenome","WGS","2009-08-26",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'id': 'mge124721', 'name': '42_Melbourne_6150: human-gut', 'data': {'body_product': 'stool', 'sample_name': '42_Melbourne_6150', 'age': '6', 'env_package': 'human-gut', 'disease_stat': 'diarrhea', 'sex': 'female', 'profile_rating_demo 2': 'bronze', 'samp_store_temp': '-70'}, 'type': 'human-gut'}",NA,"mgp5298"
"mgm4529882","terrestrial biome","environmental feature","feces","human-gut",NA,"43_Melbourne_7125","Australian Pediatric Diarrhea","https://api.mg-rast.org/metagenome/mgm4529882.3/metadata?verbosity=full","metagenome","WGS","2009-08-26",NA,"Australia",-37.7938106,144.9488367,"Washington University School of Medicine","Campus Box 8230 660 S. Euclid Ave., St. Louis, MO 63110","USA","David","Wang","davewang@borcim.wustl.edu","{'name': '43_Melbourne_7125: human-gut', 'id': 'mge124724', 'type': 'human-gut', 'data': {'body_product': 'stool', 'disease_stat': 'diarrhea', 'sample_name': '43_Melbourne_7125', 'age': '6', 'sex': 'female', 'samp_store_temp': '-70', 'profile_rating_demo 2': 'bronze', 'env_package': 'human-gut'}}",NA,"mgp5298"
